trip_id,driver_id,rider_id,pickup_zone_id,request_timestamp,dropoff_timestamp,trip_status,trip_distance_km,base_fare,surge_multiplier,total_fare,driver_payout
TRIP-009246,111,8216,2,31-07-2026 11:03,31-07-2026 11:20,Completed,4.82,109.89,1,109.89,82.02
TRIP-009247,144,9163,3,15-07-2026 02:38,15-07-2026 03:17,Completed,10.8,196.6,1,196.6,154.31
TRIP-009248,154,9898,8,03-06-2026 19:14,03-06-2026 19:35,Completed,9.02,170.79,2.27,387.69,299.39
TRIP-009249,243,5483,4,27-07-2026 23:47,28-07-2026 00:16,Completed,12.1,215.45,1,215.45,165.77
TRIP-009250,237,6812,2,28-06-2026 02:09,,Driver Cancelled,6.32,131.64,1,0,0
TRIP-009251,182,8839,6,09-06-2026 22:59,10-06-2026 00:35,Completed,31.45,496.02,1,496.02,390.21
TRIP-009252,264,9862,1,08-08-2026 18:57,08-08-2026 20:26,Completed,25.96,416.42,1.61,670.44,522.1
TRIP-009253,231,5455,2,16-08-2026 07:36,16-08-2026 09:01,Completed,23.38,379.01,1,379.01,284.06
TRIP-009254,,5037,3,25-07-2026 05:57,,Unfulfilled,20.94,343.63,1,0,0
TRIP-009255,176,8346,1,18-08-2026 17:10,18-08-2026 18:29,Completed,21.6,353.2,1.98,699.34,523.51
TRIP-009256,151,6201,5,05-06-2026 15:39,05-06-2026 16:49,Completed,24.7,398.15,1,398.15,296.39
TRIP-009257,348,6443,5,16-06-2026 11:04,16-06-2026 12:27,Completed,29.8,472.1,1,472.1,374.2
TRIP-009258,218,8733,3,11-08-2026 01:44,11-08-2026 03:33,Completed,29.28,464.56,1,464.56,363.29
TRIP-009259,121,9341,3,13-07-2026 17:14,,Rider Cancelled,23.82,385.39,2.08,0,0
TRIP-009260,189,6242,6,26-08-2026 13:00,,Rider Cancelled,29.98,474.71,1,50,35
TRIP-009261,132,8782,3,21-08-2026 12:52,21-08-2026 13:48,Completed,16.82,283.89,1,283.89,214.24
TRIP-009262,301,8943,5,29-06-2026 17:48,,Rider Cancelled,18.31,305.5,1,0,0
TRIP-009263,123,8778,3,19-06-2026 09:09,19-06-2026 09:41,Completed,12.81,225.75,2.02,456.01,345.83
TRIP-009264,169,9683,4,02-07-2026 19:32,02-07-2026 20:20,Completed,21.33,349.28,1,349.28,260.88
TRIP-009265,248,9548,4,13-07-2026 20:03,13-07-2026 21:17,Completed,27.91,444.69,1.93,858.25,650.46
TRIP-009266,299,6771,3,04-06-2026 11:39,04-06-2026 11:59,Completed,7.81,153.25,1,153.25,119.14
TRIP-009267,253,9297,1,23-07-2026 17:15,,Rider Cancelled,4.42,104.09,1.89,50,35
TRIP-009268,169,9632,6,04-06-2026 10:28,04-06-2026 10:53,Completed,10.4,190.8,1.37,261.4,200.2
TRIP-009269,,7030,3,17-07-2026 14:27,,Unfulfilled,8.73,166.59,1,0,0
TRIP-009270,191,9211,5,13-07-2026 23:34,14-07-2026 00:24,Completed,18.75,311.88,1,311.88,238.63
TRIP-009271,259,9300,3,05-08-2026 07:22,05-08-2026 07:39,Completed,5.28,116.56,1,116.56,87.01
TRIP-009272,325,5811,2,12-08-2026 21:03,12-08-2026 22:03,Completed,20.56,338.12,1,338.12,256.07
TRIP-009273,180,9268,2,05-08-2026 04:44,05-08-2026 06:11,Completed,24.35,393.08,1,393.08,306.07
TRIP-009274,241,9179,6,07-07-2026 19:48,,Rider Cancelled,7.38,147.01,1.82,50,35
TRIP-009275,255,8867,6,09-07-2026 17:55,09-07-2026 18:38,Completed,17.22,289.69,1,289.69,222.5
TRIP-009276,118,9142,8,01-07-2026 07:37,01-07-2026 08:10,Completed,11.74,210.23,1,210.23,162.66
TRIP-009277,176,7123,1,01-08-2026 18:48,01-08-2026 20:05,Completed,28.16,448.32,1.72,771.11,605.58
TRIP-009278,219,7821,1,12-08-2026 05:13,,Driver Cancelled,26.51,424.4,1,0,0
TRIP-009279,126,9803,1,07-06-2026 22:03,07-06-2026 23:34,Completed,27.47,438.31,1,438.31,333.82
TRIP-009280,309,8657,8,23-07-2026 02:16,23-07-2026 02:41,Completed,8.08,157.16,1,157.16,118.85
TRIP-009281,147,7096,4,21-08-2026 04:09,21-08-2026 05:33,Completed,26.53,424.69,1,424.69,316.28
TRIP-009282,155,9128,3,05-08-2026 09:15,05-08-2026 09:23,Completed,4.14,100.03,1.32,132.04,100.49
TRIP-009283,319,6363,2,09-06-2026 22:43,,Rider Cancelled,5.49,119.61,1,0,0
TRIP-009284,292,5572,1,24-07-2026 00:05,,Driver Cancelled,7.11,143.09,1,0,0
TRIP-009285,205,7437,1,15-06-2026 23:39,16-06-2026 01:00,Completed,24.43,394.24,1,394.24,301.32
TRIP-009286,201,9265,2,16-08-2026 02:40,,Rider Cancelled,4.09,99.31,1,0,0
TRIP-009287,215,7771,3,17-07-2026 20:46,17-07-2026 21:38,Completed,18.8,312.6,1,312.6,246.66
TRIP-009288,174,5056,6,25-06-2026 07:56,25-06-2026 09:04,Completed,24.27,391.92,1,391.92,304.14
TRIP-009289,287,7136,3,11-07-2026 23:27,12-07-2026 00:29,Completed,20.96,343.92,1,343.92,259.09
TRIP-009290,147,9637,3,06-08-2026 10:30,06-08-2026 11:17,Completed,15.38,263.01,1.74,457.64,359.88
TRIP-009291,308,7229,3,05-08-2026 17:14,05-08-2026 17:56,Completed,14.8,254.6,2.15,547.39,433.3
TRIP-009292,298,8230,2,29-06-2026 21:31,29-06-2026 22:48,Completed,23.92,386.84,1,386.84,300.56
TRIP-009293,327,5815,4,22-08-2026 08:33,,Driver Cancelled,21.22,347.69,1,0,0
TRIP-009294,282,8494,4,30-08-2026 21:16,30-08-2026 22:47,Completed,29.37,465.87,1,465.87,351.85
TRIP-009295,145,8635,2,19-06-2026 13:12,19-06-2026 14:31,Completed,30.84,487.18,1,487.18,362.42
TRIP-009296,,8888,1,22-08-2026 02:23,,Unfulfilled,13.79,239.95,1,0,0
TRIP-009297,160,7843,1,08-08-2026 00:36,08-08-2026 01:20,Completed,13.76,239.52,1,239.52,180.67
TRIP-009298,121,9224,3,13-06-2026 03:14,13-06-2026 04:16,Completed,18.07,302.01,1,302.01,226.38
TRIP-009299,201,7347,3,01-08-2026 08:06,01-08-2026 09:21,Completed,23.65,382.92,1,382.92,302.04
TRIP-009300,244,8726,6,06-06-2026 19:44,06-06-2026 20:22,Completed,11.8,211.1,2.09,441.2,337.66
TRIP-009301,243,6318,5,03-07-2026 15:09,,Driver Cancelled,26.49,424.1,1,0,0
TRIP-009302,259,8636,1,20-07-2026 04:03,20-07-2026 05:02,Completed,26.92,430.34,1,430.34,329.34
TRIP-009303,186,8529,2,20-06-2026 10:08,20-06-2026 10:48,Completed,17.32,291.14,1.95,567.72,425.43
TRIP-009304,,6735,6,12-07-2026 04:56,,Unfulfilled,15.39,263.15,1,0,0
TRIP-009305,286,6950,6,24-07-2026 02:52,24-07-2026 03:34,Completed,11.84,211.68,1,211.68,160.17
TRIP-009306,273,9505,3,06-07-2026 07:46,06-07-2026 08:25,Completed,17.03,286.94,1,286.94,217.07
TRIP-009307,221,7492,7,16-08-2026 15:23,16-08-2026 16:29,Completed,27.73,442.08,1,442.08,332.8
TRIP-009308,286,9000,3,24-06-2026 00:42,24-06-2026 00:52,Completed,4.21,101.05,1,101.05,80.42
TRIP-009309,137,7281,6,12-07-2026 08:15,12-07-2026 08:26,Completed,4.64,107.28,1.78,190.96,147.96
TRIP-009310,173,6239,4,25-06-2026 19:32,25-06-2026 20:27,Completed,19.79,326.95,1,326.95,257.64
TRIP-009311,287,6370,1,15-06-2026 02:12,15-06-2026 03:22,Completed,20.4,335.8,1,335.8,268.55
TRIP-009312,336,7435,6,31-08-2026 11:06,31-08-2026 12:04,Completed,16.83,284.03,1,284.03,211.23
TRIP-009313,210,8456,3,13-07-2026 03:15,13-07-2026 03:45,Completed,13.93,241.98,1,241.98,187.33
TRIP-009314,294,6417,3,21-06-2026 08:52,21-06-2026 09:54,Completed,16.69,282,1.67,470.94,374.33
TRIP-009315,101,8624,7,23-06-2026 11:56,23-06-2026 12:56,Completed,22.39,364.66,1,364.66,286.93
TRIP-009316,195,5302,2,24-07-2026 10:35,,Rider Cancelled,29.2,463.4,1,0,0
TRIP-009317,299,7870,6,21-08-2026 02:53,,Driver Cancelled,4.73,108.59,1,0,0
TRIP-009318,116,6507,3,23-07-2026 09:56,,Driver Cancelled,28.38,451.51,1,0,0
TRIP-009319,111,5527,2,24-06-2026 09:11,24-06-2026 09:35,Completed,9.48,177.46,2.2,390.41,307.75
TRIP-009320,328,8236,2,26-06-2026 23:50,27-06-2026 00:28,Completed,15.37,262.87,1,262.87,196.74
TRIP-009321,188,9152,1,02-06-2026 17:31,02-06-2026 18:55,Completed,25.7,412.65,1.89,779.91,581.08
TRIP-009322,245,6523,7,18-07-2026 10:46,18-07-2026 12:15,Completed,27.56,439.62,1.91,839.67,631.34
TRIP-009323,292,8075,8,09-06-2026 01:36,09-06-2026 02:18,Completed,16.17,274.47,1,274.47,205.83
TRIP-009324,316,5982,2,01-08-2026 05:48,01-08-2026 06:57,Completed,31.36,494.72,1,494.72,389.81
TRIP-009325,132,9524,6,12-06-2026 11:37,12-06-2026 12:21,Completed,15.95,271.27,1,271.27,216.16
TRIP-009326,238,6669,8,18-08-2026 07:00,18-08-2026 08:12,Completed,26.17,419.47,1,419.47,330.12
TRIP-009327,319,7254,1,16-06-2026 19:58,16-06-2026 20:38,Completed,12.22,217.19,1.86,403.97,316.9
TRIP-009328,186,8804,2,04-07-2026 07:53,04-07-2026 08:13,Completed,6.44,133.38,1,133.38,103.2
TRIP-009329,140,9772,4,13-08-2026 18:18,13-08-2026 19:31,Completed,22.81,370.75,1.94,719.25,571.52
TRIP-009330,254,6375,8,26-08-2026 06:43,26-08-2026 07:09,Completed,8.37,161.37,1,161.37,121.06
TRIP-009331,229,9919,2,18-06-2026 11:25,18-06-2026 12:16,Completed,13.74,239.23,1,239.23,186.77
TRIP-009332,226,7758,7,07-07-2026 20:19,07-07-2026 21:07,Completed,18.02,301.29,1.34,403.73,321.01
TRIP-009333,312,9455,2,28-08-2026 17:42,28-08-2026 19:05,Completed,22.49,366.1,1.59,582.1,442.15
TRIP-009334,315,7912,3,05-06-2026 23:24,06-06-2026 00:20,Completed,14.99,257.36,1,257.36,198.42
TRIP-009335,106,6538,5,03-08-2026 22:15,03-08-2026 23:22,Completed,30.93,488.49,1,488.49,367.5
TRIP-009336,330,5281,4,11-08-2026 04:56,11-08-2026 06:19,Completed,29.55,468.48,1,468.48,367.88
TRIP-009337,179,9338,4,30-07-2026 02:51,30-07-2026 03:09,Completed,6.57,135.26,1,135.26,102.51
TRIP-009338,242,9091,1,12-06-2026 01:47,12-06-2026 02:39,Completed,22.04,359.58,1,359.58,268.77
TRIP-009339,341,5054,1,26-07-2026 23:15,27-07-2026 00:26,Completed,22.8,370.6,1,370.6,294.03
TRIP-009340,254,5255,1,03-07-2026 02:03,03-07-2026 02:28,Completed,10.46,191.67,1,191.67,149.58
TRIP-009341,206,5167,3,03-07-2026 02:01,03-07-2026 03:02,Completed,20.58,338.41,1,338.41,252.93
TRIP-009342,329,5081,7,18-07-2026 01:41,,Driver Cancelled,4.05,98.72,1,0,0
TRIP-009343,131,7988,7,05-07-2026 02:42,,Driver Cancelled,2.92,82.34,1,0,0
TRIP-009344,160,5466,3,12-08-2026 18:45,,Driver Cancelled,21.75,355.38,2.33,0,0
TRIP-009345,210,6842,4,28-07-2026 05:24,28-07-2026 05:44,Completed,6.37,132.37,1,132.37,98.91
TRIP-009346,168,6401,4,20-06-2026 14:39,20-06-2026 15:33,Completed,22.75,369.88,1,369.88,278.53
TRIP-009347,263,5059,1,29-08-2026 13:54,29-08-2026 14:15,Completed,6.66,136.57,1,136.57,101.77
TRIP-009348,142,5598,4,24-06-2026 21:34,24-06-2026 22:09,Completed,9.55,178.48,1,178.48,133.21
TRIP-009349,184,8961,3,11-08-2026 06:21,,Driver Cancelled,30.46,481.67,1,0,0
TRIP-009350,299,6883,3,29-06-2026 22:37,29-06-2026 22:46,Completed,2.85,81.33,1,81.33,64.57
TRIP-009351,274,5109,7,21-08-2026 10:16,21-08-2026 11:33,Completed,26.31,421.5,2.09,880.93,661.14
TRIP-009352,305,6622,3,17-07-2026 15:37,17-07-2026 16:03,Completed,11.06,200.37,1,200.37,157.38
TRIP-009353,313,5322,3,05-08-2026 20:16,05-08-2026 21:12,Completed,25.54,410.33,1,410.33,309.56
TRIP-009354,254,6676,8,06-08-2026 08:24,,Rider Cancelled,14.06,243.87,1.44,0,0
TRIP-009355,327,5492,1,02-07-2026 16:02,02-07-2026 16:35,Completed,9.01,170.65,1,170.65,135.52
TRIP-009356,329,6935,5,31-08-2026 11:28,31-08-2026 12:52,Completed,26.09,418.31,1,418.31,322.64
TRIP-009357,242,7898,6,13-08-2026 06:25,13-08-2026 07:36,Completed,22.57,367.26,1,367.26,288.63
TRIP-009358,309,5105,2,18-08-2026 20:56,,Rider Cancelled,9.73,181.09,1,0,0
TRIP-009359,226,6528,1,18-08-2026 08:19,,Rider Cancelled,29.78,471.81,2.24,0,0
TRIP-009360,245,6105,1,30-07-2026 02:45,,Rider Cancelled,21.28,348.56,1,50,35
TRIP-009361,256,5133,4,18-06-2026 21:45,18-06-2026 22:37,Completed,19.83,327.53,1,327.53,245.38
TRIP-009362,280,7166,2,07-06-2026 18:30,07-06-2026 20:17,Completed,31.52,497.04,1.42,705.8,540.28
TRIP-009363,214,9567,3,05-07-2026 04:09,,Rider Cancelled,19.26,319.27,1,0,0
TRIP-009364,341,9292,6,27-06-2026 15:55,27-06-2026 17:12,Completed,21.95,358.27,1,358.27,285.24
TRIP-009365,275,9859,6,25-08-2026 01:54,25-08-2026 02:11,Completed,6.78,138.31,1,138.31,109.21
TRIP-009366,126,6670,1,17-06-2026 04:23,17-06-2026 04:53,Completed,8.92,169.34,1,169.34,126.55
TRIP-009367,152,7370,6,23-06-2026 08:41,23-06-2026 09:57,Completed,24.09,389.31,1,389.31,302.68
TRIP-009368,256,7770,2,19-06-2026 10:28,19-06-2026 11:57,Completed,28.19,448.75,1.35,605.81,483.69
TRIP-009369,317,5411,5,03-06-2026 07:43,03-06-2026 07:50,Completed,3.09,84.81,1,84.81,66.03
TRIP-009370,321,8541,2,28-07-2026 16:07,28-07-2026 16:13,Completed,2.71,79.3,1,79.3,59.56
TRIP-009371,176,8931,1,16-08-2026 12:22,16-08-2026 12:53,Completed,10.8,196.6,1,196.6,154.38
TRIP-009372,255,8438,2,05-07-2026 00:53,05-07-2026 01:10,Completed,6.4,132.8,1,132.8,106.13
TRIP-009373,244,6527,2,11-08-2026 10:20,11-08-2026 10:58,Completed,12.1,215.45,2.35,506.31,386.6
TRIP-009374,127,6896,2,27-08-2026 18:23,27-08-2026 19:41,Completed,30.49,482.1,2.37,1142.58,854.22
TRIP-009375,199,7540,2,23-06-2026 10:15,23-06-2026 10:25,Completed,4.35,103.07,1,103.07,77.29
TRIP-009376,292,7528,3,03-06-2026 19:37,03-06-2026 19:56,Completed,7.27,145.41,1.91,277.73,210.35
TRIP-009377,182,9214,4,20-06-2026 15:00,20-06-2026 16:47,Completed,29.86,472.97,1,472.97,357.01
TRIP-009378,268,9397,6,23-07-2026 00:14,23-07-2026 01:32,Completed,23.09,374.81,1,374.81,280.56
TRIP-009379,308,9110,2,20-07-2026 04:07,20-07-2026 04:15,Completed,2.74,79.73,1,79.73,62.18
TRIP-009380,227,7349,1,07-06-2026 16:48,07-06-2026 17:42,Completed,21.43,350.74,1,350.74,268.93
TRIP-009381,227,8013,4,22-08-2026 09:30,,Rider Cancelled,12.88,226.76,1,50,35
TRIP-009382,264,6109,3,29-08-2026 03:26,29-08-2026 04:52,Completed,29.97,474.56,1,474.56,372.84
TRIP-009383,272,9489,4,06-07-2026 15:25,06-07-2026 16:42,Completed,25.56,410.62,1,410.62,321.61
TRIP-009384,330,7171,2,16-08-2026 16:15,,Rider Cancelled,2.76,80.02,1,0,0
TRIP-009385,175,8486,3,10-07-2026 23:37,11-07-2026 00:27,Completed,18.78,312.31,1,312.31,242.55
TRIP-009386,315,6198,4,06-08-2026 11:33,06-08-2026 11:50,Completed,6.71,137.3,1,137.3,103.49
TRIP-009387,308,7989,2,12-07-2026 15:13,12-07-2026 16:16,Completed,22.13,360.88,1,360.88,270.94
TRIP-009388,139,5688,2,26-08-2026 16:27,26-08-2026 17:57,Completed,31.29,493.7,1,493.7,366.79
TRIP-009389,184,7894,4,24-07-2026 08:20,24-07-2026 09:31,Completed,19.58,323.91,2.31,748.23,557.29
TRIP-009390,232,6855,1,07-07-2026 16:30,07-07-2026 17:17,Completed,14.34,247.93,1,247.93,194.08
TRIP-009391,256,8458,3,29-06-2026 05:18,29-06-2026 06:20,Completed,23.84,385.68,1,385.68,294.46
TRIP-009392,243,6257,4,07-06-2026 03:48,07-06-2026 05:05,Completed,21.25,348.12,1,348.12,277.36
TRIP-009393,234,5532,8,10-08-2026 11:09,10-08-2026 11:29,Completed,5.67,122.22,1,122.22,94.05
TRIP-009394,312,6187,5,26-08-2026 11:49,,Rider Cancelled,30.43,481.24,1,0,0
TRIP-009395,118,9177,3,09-07-2026 12:51,,Rider Cancelled,30.14,477.03,1,0,0
TRIP-009396,,7331,7,22-07-2026 23:49,,Unfulfilled,17.99,300.85,1,0,0
TRIP-009397,319,7694,4,23-07-2026 12:44,23-07-2026 13:06,Completed,10.23,188.34,1,188.34,147.54
TRIP-009398,118,8368,1,09-08-2026 13:31,09-08-2026 15:00,Completed,31.74,500.23,1,500.23,381.57
TRIP-009399,150,5981,5,25-06-2026 05:45,25-06-2026 06:40,Completed,16.48,278.96,1,278.96,212.72
TRIP-009400,264,8373,1,19-08-2026 22:10,19-08-2026 23:03,Completed,15.2,260.4,1,260.4,205.01
TRIP-009401,243,7646,4,26-08-2026 16:47,26-08-2026 17:29,Completed,15.18,260.11,1,260.11,202.3
TRIP-009402,249,6836,4,29-06-2026 05:26,29-06-2026 06:21,Completed,15.77,268.66,1,268.66,204.29
TRIP-009403,123,5900,2,04-07-2026 22:38,05-07-2026 00:16,Completed,28.83,458.03,1,458.03,349.37
TRIP-009404,239,5931,2,17-07-2026 17:50,17-07-2026 18:28,Completed,18.14,303.03,1,303.03,234.54
TRIP-009405,239,8733,3,22-06-2026 03:10,22-06-2026 03:34,Completed,10.22,188.19,1,188.19,145.9
TRIP-009406,132,8157,3,15-08-2026 05:29,15-08-2026 06:30,Completed,24.53,395.69,1,395.69,314.99
TRIP-009407,140,8957,2,03-08-2026 20:08,03-08-2026 20:57,Completed,22.91,372.19,1,372.19,275.97
TRIP-009408,325,6266,1,20-08-2026 02:02,20-08-2026 03:07,Completed,30.51,482.4,1,482.4,377.02
TRIP-009409,189,8347,8,28-07-2026 00:22,28-07-2026 00:39,Completed,7.86,153.97,1,153.97,120.9
TRIP-009410,121,6056,7,15-08-2026 19:19,15-08-2026 19:43,Completed,9.58,178.91,1.61,288.05,218.63
TRIP-009411,182,9264,1,27-06-2026 04:09,,Rider Cancelled,6.87,139.62,1,0,0
TRIP-009412,198,5960,4,04-07-2026 04:34,04-07-2026 04:58,Completed,9.91,183.69,1,183.69,136.66
TRIP-009413,288,8131,1,04-07-2026 12:38,04-07-2026 14:28,Completed,30.43,481.24,1,481.24,368.01
TRIP-009414,122,7057,2,04-06-2026 11:05,04-06-2026 12:07,Completed,22.95,372.77,1,372.77,291.43
TRIP-009415,271,6121,5,31-07-2026 07:03,31-07-2026 08:00,Completed,23.68,383.36,1,383.36,293.35
TRIP-009416,232,6109,6,15-06-2026 18:58,,Driver Cancelled,15.55,265.48,1.62,0,0
TRIP-009417,253,5608,3,02-06-2026 01:12,02-06-2026 01:41,Completed,10.61,193.84,1,193.84,153.41
TRIP-009418,139,5381,1,09-07-2026 09:57,,Driver Cancelled,9.42,176.59,1,0,0
TRIP-009419,325,8744,1,01-07-2026 08:08,01-07-2026 09:22,Completed,19.82,327.39,1.47,481.26,380.62
TRIP-009420,111,5862,5,06-08-2026 22:48,,Driver Cancelled,16.01,272.14,1,0,0
TRIP-009421,337,5196,4,06-07-2026 10:49,06-07-2026 11:04,Completed,5.29,116.7,1.58,184.39,146.17
TRIP-009422,106,9407,6,17-06-2026 12:10,17-06-2026 12:36,Completed,11.01,199.65,1,199.65,150.43
TRIP-009423,,7878,2,02-08-2026 10:17,,Unfulfilled,7.52,149.04,1,0,0
TRIP-009424,265,9012,5,09-06-2026 23:34,09-06-2026 23:55,Completed,6.12,128.74,1,128.74,97.42
TRIP-009425,,5741,6,04-07-2026 11:57,,Unfulfilled,13.36,233.72,1,0,0
TRIP-009426,,8161,2,24-06-2026 09:00,,Unfulfilled,21.25,348.12,1.85,0,0
TRIP-009427,231,5043,2,03-07-2026 19:46,03-07-2026 21:18,Completed,25.09,403.81,1.54,621.87,491.53
TRIP-009428,,8996,2,05-07-2026 00:09,,Unfulfilled,26.69,427,1,0,0
TRIP-009429,,8851,1,29-07-2026 17:06,,Unfulfilled,30.95,488.77,1.96,0,0
TRIP-009430,229,6652,5,18-08-2026 16:22,,Rider Cancelled,29.5,467.75,1,50,35
TRIP-009431,315,5755,2,14-08-2026 18:51,,Driver Cancelled,23,373.5,2.37,0,0
TRIP-009432,267,7536,4,30-08-2026 10:10,30-08-2026 11:07,Completed,16.66,281.57,1.26,354.78,279.46
TRIP-009433,325,9740,6,17-08-2026 19:09,17-08-2026 19:46,Completed,16.48,278.96,1.99,555.13,436.14
TRIP-009434,227,9815,2,11-08-2026 00:16,,Rider Cancelled,20.47,336.81,1,50,35
TRIP-009435,182,5428,4,20-07-2026 20:17,20-07-2026 21:22,Completed,25.52,410.04,1.2,492.05,393.46
TRIP-009436,326,8605,4,21-06-2026 08:48,21-06-2026 09:36,Completed,15.06,258.37,1,258.37,202.19
TRIP-009437,210,8209,2,02-06-2026 04:43,02-06-2026 04:51,Completed,3.15,85.67,1,85.67,65.67
TRIP-009438,198,7763,1,21-06-2026 20:42,21-06-2026 20:56,Completed,5.65,121.93,1.79,218.25,170.8
TRIP-009439,200,9471,2,08-06-2026 06:05,,Rider Cancelled,27.25,435.12,1,0,0
TRIP-009440,224,7878,4,18-06-2026 13:44,,Rider Cancelled,12.63,223.14,1,50,35
TRIP-009441,257,8140,2,20-06-2026 23:08,,Rider Cancelled,25.04,403.08,1,0,0
TRIP-009442,125,6710,3,29-07-2026 07:34,29-07-2026 08:40,Completed,18.26,304.77,1,304.77,243.63
TRIP-009443,344,9883,1,21-06-2026 22:40,21-06-2026 23:37,Completed,21.15,346.67,1,346.67,267.74
TRIP-009444,260,7153,1,10-07-2026 02:47,10-07-2026 03:38,Completed,17.68,296.36,1,296.36,221.77
TRIP-009445,174,6977,3,13-07-2026 02:32,13-07-2026 04:08,Completed,31.83,501.53,1,501.53,377.15
TRIP-009446,288,5881,4,06-06-2026 12:33,06-06-2026 12:52,Completed,5.94,126.13,1,126.13,96.35
TRIP-009447,262,9701,3,12-06-2026 08:38,,Driver Cancelled,31.07,490.51,1,0,0
TRIP-009448,301,6580,4,21-08-2026 13:24,21-08-2026 14:14,Completed,20.61,338.84,1,338.84,263.25
TRIP-009449,105,8452,7,25-06-2026 23:00,26-06-2026 00:06,Completed,21.21,347.55,1,347.55,277.3
TRIP-009450,168,6209,2,26-08-2026 23:55,27-08-2026 01:03,Completed,22.66,368.57,1,368.57,279.22
TRIP-009451,111,6113,2,18-06-2026 17:44,18-06-2026 18:27,Completed,16.22,275.19,1.45,399.03,316.06
TRIP-009452,298,9453,2,01-08-2026 22:12,01-08-2026 23:49,Completed,27.68,441.36,1,441.36,341.32
TRIP-009453,255,8615,3,05-06-2026 11:53,05-06-2026 12:56,Completed,17.14,288.53,1,288.53,217.48
TRIP-009454,104,8862,3,16-07-2026 03:59,,Rider Cancelled,6.12,128.74,1,0,0
TRIP-009455,101,9939,5,25-06-2026 16:15,25-06-2026 17:17,Completed,17.14,288.53,1,288.53,224.04
TRIP-009456,270,8500,2,12-07-2026 06:41,12-07-2026 07:47,Completed,17.49,293.61,1,293.61,228.66
TRIP-009457,300,6985,3,01-07-2026 02:32,,Rider Cancelled,14.32,247.64,1,50,35
TRIP-009458,266,5067,5,12-08-2026 17:58,,Driver Cancelled,2.57,77.27,2.04,0,0
TRIP-009459,274,5458,5,08-06-2026 11:05,,Driver Cancelled,10.09,186.31,1,0,0
TRIP-009460,103,6675,1,23-07-2026 12:20,23-07-2026 12:29,Completed,4.57,106.27,1,106.27,82.72
TRIP-009461,160,9544,2,22-07-2026 17:41,22-07-2026 18:10,Completed,11.15,201.68,2,403.36,313.06
TRIP-009462,,8616,7,27-06-2026 17:43,,Unfulfilled,30.42,481.09,1,0,0
TRIP-009463,129,8696,2,30-06-2026 06:49,,Driver Cancelled,14,243,1,0,0
TRIP-009464,,6531,3,15-08-2026 03:41,,Unfulfilled,25.48,409.46,1,0,0
TRIP-009465,318,8149,3,17-07-2026 09:20,17-07-2026 10:24,Completed,20.09,331.31,1,331.31,260.45
TRIP-009466,285,8334,2,19-08-2026 05:43,19-08-2026 06:43,Completed,24.93,401.49,1,401.49,304.64
TRIP-009467,281,7687,2,06-06-2026 00:34,06-06-2026 01:15,Completed,19.4,321.3,1,321.3,242.75
TRIP-009468,200,6980,4,06-08-2026 02:10,06-08-2026 03:48,Completed,29.68,470.36,1,470.36,360.48
TRIP-009469,160,7383,1,20-07-2026 11:33,20-07-2026 11:57,Completed,9.46,177.17,1,177.17,131.29
TRIP-009470,157,6917,3,26-08-2026 09:16,26-08-2026 09:46,Completed,11.7,209.65,1,209.65,163.26
TRIP-009471,207,8300,1,08-06-2026 07:50,08-06-2026 08:48,Completed,24.88,400.76,1,400.76,302.24
TRIP-009472,115,9106,6,22-06-2026 13:35,22-06-2026 13:55,Completed,7.23,144.84,1,144.84,111.19
TRIP-009473,244,5351,5,24-07-2026 15:32,24-07-2026 15:41,Completed,3.67,93.22,1,93.22,71.24
TRIP-009474,342,8780,4,08-06-2026 10:00,,Rider Cancelled,3.17,85.97,2.08,50,35
TRIP-009475,189,9175,6,17-08-2026 12:18,,Rider Cancelled,6.73,137.59,1,0,0
TRIP-009476,260,7779,8,17-08-2026 04:53,17-08-2026 05:54,Completed,20.63,339.13,1,339.13,263.89
TRIP-009477,185,6803,7,28-08-2026 20:18,28-08-2026 21:06,Completed,20.36,335.22,1,335.22,248.37
TRIP-009478,218,6289,1,01-06-2026 17:26,01-06-2026 18:52,Completed,24.95,401.77,1.63,654.89,500.85
TRIP-009479,201,6946,2,11-06-2026 15:02,11-06-2026 16:09,Completed,27.36,436.72,1,436.72,334.4
TRIP-009480,137,8336,7,06-07-2026 00:34,,Rider Cancelled,20.26,333.77,1,0,0
TRIP-009481,255,7025,7,16-06-2026 16:37,16-06-2026 17:25,Completed,15.34,262.43,1,262.43,197.01
TRIP-009482,115,6587,3,19-07-2026 21:29,19-07-2026 22:00,Completed,13.97,242.56,1,242.56,181.03
TRIP-009483,126,9442,2,18-06-2026 18:54,18-06-2026 19:53,Completed,25.88,415.26,1.78,739.16,577.99
TRIP-009484,280,5138,3,24-07-2026 00:53,24-07-2026 01:22,Completed,13.04,229.08,1,229.08,171.59
TRIP-009485,203,6375,1,29-06-2026 02:24,29-06-2026 03:10,Completed,12.59,222.56,1,222.56,171.95
TRIP-009486,,5182,8,15-06-2026 19:25,,Unfulfilled,7.79,152.95,1.76,0,0
TRIP-009487,179,8708,5,24-08-2026 00:01,,Driver Cancelled,24.91,401.19,1,0,0
TRIP-009488,314,6906,6,30-08-2026 09:18,30-08-2026 09:39,Completed,8.43,162.24,1.56,253.09,190.43
TRIP-009489,215,8769,8,17-08-2026 21:39,17-08-2026 22:38,Completed,18.52,308.54,1,308.54,231.65
